domain_id,cath_class,architecture,topology,homology,n_residues,pdb_id
3nisA01,2,10,110,30,72,3nis
3njtA02,3,10,20,310,73,3njt
3nk4A02,2,60,40,4100,161,3nk4
3nmzD00,2,30,30,40,84,3nmz
3nnkA02,3,90,1150,10,124,3nnk
3nowA01,1,25,10,10,358,3now
3npfA02,2,30,30,40,70,3npf
3nqiA02,2,60,40,3220,167,3nqi
3nqzA02,3,10,450,40,84,3nqz
3nsjA02,2,60,40,150,128,3nsj
3nutB02,3,30,950,10,128,3nut
3nutC01,3,40,1010,10,114,3nut
3nv0A00,3,10,450,50,196,3nv0
3nvlA02,3,40,1450,10,244,3nvl
3nvnA00,2,130,10,10,383,3nvn
3nvqA03,2,60,40,10,84,3nvq
3nw0A03,3,30,40,10,58,3nw0
3nw0B01,1,10,10,1200,84,3nw0
3nwsA02,1,10,10,2380,54,3nws
3nytA02,3,90,1150,10,115,3nyt
3nz3A00,2,60,40,4300,100,3nz3
3nznA00,3,40,30,10,103,3nzn
3o0aA00,3,90,740,10,211,3o0a
3o0gD00,1,10,472,10,149,3o0g
3o2lA00,3,20,20,80,306,3o2l
3o2pA01,1,10,238,10,108,3o2p
3o2uA01,3,10,110,10,162,3o2u
3o3mB02,3,40,50,11890,126,3o3m
3o3mD03,3,40,50,11900,146,3o3m
3o48A01,1,25,40,10,118,3o48
3o4hA01,2,130,10,150,300,3o4h
3o4oB01,2,60,40,10,112,3o4o
3o4xE01,6,10,30,30,62,3o4x
3o4xE02,1,20,58,630,87,3o4x
3o5zB00,2,30,30,40,78,3o5z
3oa1B00,1,20,120,820,106,3oa1
3oa8B00,1,10,760,10,180,3oa8
3oc7A02,1,10,12,10,55,3oc7
3oceA03,1,10,40,30,55,3oce
3odhA00,3,40,91,20,194,3odh
3oeeC03,1,20,150,20,128,3oee
3ofkA00,3,40,50,150,204,3ofk
3ogdA01,3,30,310,20,118,3ogd
3ohmB04,2,60,40,150,165,3ohm
3oisB00,3,90,70,10,267,3ois
3oiyB01,3,40,50,300,221,3oiy
3ojwA03,1,20,990,10,126,3ojw
3ol4A02,1,10,10,2390,60,3ol4
3on9A00,2,60,240,20,160,3on9
3onjA00,1,20,58,400,97,3onj
3onmA02,3,40,190,10,94,3onm
3oorA01,3,10,28,10,120,3oor
3op0A01,1,20,930,20,136,3op0
3opuA01,2,60,40,740,179,3opu
3opxA02,1,10,150,450,70,3opx
3oq3B01,2,60,40,10,126,3oq3
3or1A02,3,30,70,2500,101,3or1
3or1B01,3,30,70,3340,132,3or1
3oreA01,3,30,1360,40,66,3ore
3orvA02,1,10,760,10,189,3orv
3ossC00,2,30,30,830,65,3oss
3ostA00,3,30,310,220,119,3ost
3ottA01,2,130,10,10,299,3ott
3otvA02,1,10,510,10,159,3otv
3ovuA00,1,20,58,420,88,3ovu
3ovuB00,2,60,40,1850,144,3ovu
3oy2A01,3,40,50,11930,160,3oy2
3oy2A02,3,40,50,2000,232,3oy2
3oymA01,1,10,340,70,93,3oym
3oyzA01,3,20,20,60,268,3oyz
3p1zB02,3,40,1350,10,93,3p1z
3p3gA02,3,30,1700,10,172,3p3g
3p3iA00,3,10,129,10,135,3p3i
3p4gD00,2,160,20,160,312,3p4g
3p5bL01,2,10,25,10,75,3p5b
3p5mA02,1,10,12,10,57,3p5m
3p5pA02,1,50,10,160,202,3p5p
3p7jB00,2,40,50,40,61,3p7j
3p7lA03,3,30,830,10,227,3p7l
3p7zA01,3,40,525,10,159,3p7z
3p9aF00,1,10,132,80,134,3p9a
3p9pA03,3,40,50,880,154,3p9p
3pcoB06,3,30,70,380,94,3pco
3pdiA02,3,40,50,12380,273,3pdi
3pdiB01,3,40,50,1980,145,3pdi
3pdiB02,3,40,50,1980,123,3pdi
3pf2A01,2,60,40,740,175,3pf2
3pf8A00,3,40,50,1820,251,3pf8
3pfgA02,2,20,130,10,59,3pfg
3pfsB00,2,30,30,140,130,3pfs
3pgbA03,3,10,450,40,116,3pgb
3ph0C00,1,25,40,1040,53,3ph0
3ph9A00,3,40,30,10,133,3ph9
3pijA02,2,60,120,560,149,3pij
3pio100,2,20,28,120,53,3pio
3pioA01,2,40,50,140,96,3pio
3pivA00,1,20,1250,10,156,3piv
3pjpA02,3,30,505,10,97,3pjp
3pm9A01,3,30,43,10,93,3pm9
3pm9A04,3,30,70,2740,87,3pm9
3pmgA02,3,40,120,10,103,3pmg
3pmqA02,1,10,720,180,50,3pmq
3pmsA01,2,60,120,230,135,3pms
3popA02,3,40,462,20,252,3pop
3ppsA02,2,60,40,420,183,3pps
3pqhA01,2,20,220,20,60,3pqh
3pqsA01,2,40,128,250,88,3pqs
3pqsA03,2,40,128,240,88,3pqs
3pqvA02,3,30,360,20,96,3pqv
3pr9A00,3,10,50,40,150,3pr9
3pt1A02,1,20,930,60,120,3pt1
3pubA01,1,10,10,2400,74,3pub
3pubA02,2,80,10,50,161,3pub
3pvlA04,2,30,29,30,99,3pvl
3pvtA00,1,20,1260,10,304,3pvt
3pweA01,3,10,150,10,123,3pwe
3pweA03,3,10,150,10,119,3pwe
3pxgA04,4,10,860,10,59,3pxg
3py9A04,2,60,40,2560,78,3py9
3pyfA02,3,30,70,890,137,3pyf
3pyoY00,1,10,287,310,62,3pyo
3q1cA01,3,10,450,460,102,3q1c
3q3eA03,3,40,50,2000,191,3q3e
3q3qA02,3,30,1360,150,126,3q3q
3q4uB01,3,30,200,20,89,3q4u
3q6kA00,2,120,10,30,380,3q6k
3q8dA01,2,40,50,140,77,3q8d
3q8dA02,1,20,1440,120,154,3q8d
3q8gA01,1,10,8,20,79,3q8g
3q9cA00,3,40,800,20,341,3q9c
3q9lA00,3,40,50,300,257,3q9l
3qauA02,3,30,70,420,109,3qau
3qavA02,1,20,1050,10,140,3qav
3qb8A00,3,40,630,30,197,3qb8
3qdhA01,2,60,40,740,156,3qdh
3qdkA02,3,30,420,40,271,3qdk
3qe5A01,2,60,40,740,149,3qe5
3qfhA01,3,30,70,80,65,3qfh
3qfmA00,3,60,21,10,258,3qfm
3qhoA00,3,20,20,80,377,3qho
3qhyB00,2,130,10,30,271,3qhy
3qibD01,2,60,40,10,114,3qib
3qiiA00,2,30,30,140,52,3qii
3qjoA02,2,60,310,10,112,3qjo
3qjoA03,2,60,40,2570,93,3qjo
3qneA01,1,10,287,40,109,3qne
3qnmA02,1,10,150,240,90,3qnm
3qp8A00,3,30,450,80,179,3qp8
3qq5A02,3,40,50,11420,109,3qq5
3qq5A03,3,40,50,11410,111,3qq5
3qt2A01,2,60,40,10,97,3qt2
3qwgB00,1,10,260,40,90,3qwg
3qy2A00,3,30,170,10,105,3qy2
3qyeA02,1,10,8,270,95,3qye
3qyeA03,1,10,472,80,148,3qye
3qyeB01,1,10,10,2750,73,3qye
3r0hG01,2,30,42,10,101,3r0h
3r0zA02,3,40,50,1100,121,3r0z
3r1kA02,3,40,630,30,158,3r1k
3r1kA03,3,30,1050,10,96,3r1k
3r20A00,3,40,50,300,217,3r20
3r4qA01,3,10,180,10,132,3r4q
3r4rA02,2,60,40,2590,125,3r4r
3r5dA01,3,30,70,2010,129,3r5d
3r5eA00,3,20,20,70,360,3r5e
3r5zA00,2,30,110,10,140,3r5z
3r8jA00,3,20,80,10,180,3r8j
3r96B00,3,40,630,30,173,3r96
3rbyA01,2,40,128,320,150,3rby
3rchA03,3,90,1150,10,101,3rch
3rf3B01,1,20,120,230,129,3rf3
3rfeA00,3,80,10,10,119,3rfe
3rfwA01,1,10,8,1040,61,3rfw
3rfxA01,3,40,50,720,227,3rfx
3rfyA02,1,20,120,290,107,3rfy
3rfzB01,3,10,20,410,96,3rfz
3rfzB04,2,60,40,2610,91,3rfz
3rgaA01,3,10,450,50,133,3rga
3rguB00,1,20,5,420,87,3rgu
3rgzA02,3,30,1490,310,61,3rgz
3rh7A02,3,90,79,10,129,3rh7
3rhaA00,3,50,50,60,459,3rha
3rhaB03,1,10,405,10,93,3rha
3rioA02,1,10,1790,10,100,3rio
3rkgA01,2,40,128,330,94,3rkg
3rkoF01,1,20,120,1200,160,3rko
3rnvA00,3,90,70,150,123,3rnv
3ronA00,3,40,198,10,201,3ron
3rrcA02,1,20,58,830,124,3rrc
3rrkA03,3,30,70,2750,74,3rrk
3rsiB01,3,30,300,220,64,3rsi
3rvyA02,1,10,287,70,107,3rvy
3rw7A01,3,30,70,330,55,3rw7
3rwnB00,2,60,120,1120,154,3rwn
3rysB00,3,20,20,140,327,3rys
3s0yA01,3,30,1330,60,178,3s0y
3s6pA03,2,60,270,70,142,3s6p
3s6xC01,6,20,10,20,58,3s6x
3s79A00,1,10,630,10,452,3s79
3s93A00,3,30,420,610,80,3s93
3safA02,1,10,150,80,100,3saf
3sftA00,3,40,50,180,189,3sft
3sfzA01,3,40,50,300,183,3sfz
3shsA02,2,60,40,10,92,3shs
3sl9G00,1,25,10,10,158,3sl9
3slkA01,3,40,50,11460,177,3slk
3slpA00,3,90,320,10,226,3slp
3sluB01,3,10,450,350,91,3slu
3spdA00,3,30,428,10,200,3spd
3sqgA01,3,90,390,10,103,3sqg
3sqnA02,1,10,1790,40,118,3sqn
3sr3A02,3,50,30,60,169,3sr3
3stdA00,3,10,450,50,162,3std
3sucA02,2,160,10,20,134,3suc
3sulA00,2,40,40,10,121,3sul
3swoA03,1,20,140,10,154,3swo
3swxA02,1,10,12,10,58,3swx
3sxwA00,2,60,120,10,188,3sxw
3sxxA01,3,10,450,40,103,3sxx
3syxA00,2,30,29,30,118,3syx
3t0fA03,3,40,1010,20,100,3t0f
3t38A01,1,10,8,1060,71,3t38
3t3kA00,3,30,920,10,122,3t3k
3t3pB01,3,30,1680,10,57,3t3p
3t47A00,1,20,1270,10,71,3t47
3t49A00,1,20,1270,10,70,3t49
3t5tA02,3,40,50,2000,188,3t5t
3t5vA00,1,25,40,990,299,3t5v
3t5xA01,0,0,0,0,0,3t5x
3t5xA02,1,10,10,10,72,3t5x
3t6aA00,1,10,840,10,308,3t6a
3t6gB00,1,20,120,230,134,3t6g
3t6pA03,1,10,533,10,128,3t6p
3t7aA02,3,30,470,20,202,3t7a
3t7zA00,3,30,420,220,119,3t7z
3t9oB00,1,20,120,30,120,3t9o
3tacB01,1,10,150,50,127,3tac
3tacB03,1,10,150,50,85,3tac
3tadC02,1,10,150,50,102,3tad
3tavA00,3,90,230,10,264,3tav
3tc1B00,1,10,600,10,305,3tc1
3td7A02,1,20,120,1250,136,3td7
3tdcA02,2,40,460,10,66,3tdc
3tdgA01,3,10,450,520,66,3tdg
3tdnA00,3,40,50,12600,121,3tdn
3tdvA02,3,90,1200,10,206,3tdv
3te8A00,3,30,450,300,115,3te8
3tekA00,3,30,470,50,139,3tek
3tfzB00,3,30,530,20,165,3tfz
3tguH00,1,10,287,20,70,3tgu
3thgA00,1,10,8,1070,99,3thg
3tixB01,2,40,290,20,148,3tix
3tixB03,3,40,50,11490,149,3tix
3tj8A02,3,30,70,790,74,3tj8
3tjkA00,3,40,30,10,195,3tjk
3tjlA00,3,20,20,70,404,3tjl
3tjtA01,1,10,287,990,71,3tjt
3tk8C02,2,160,10,10,171,3tk8
3tl8F00,1,20,1280,220,88,3tl8
3tlkB02,3,40,50,1980,173,3tlk
3tlqA00,3,20,20,450,236,3tlq
3tm8B00,1,10,3210,10,307,3tm8
3tndF00,0,0,0,0,0,3tnd
3tnzA01,3,40,109,10,184,3tnz
3topA03,3,20,20,80,379,3top
3tp3A02,1,10,357,10,148,3tp3
3tp9A02,3,40,250,10,110,3tp9
3tpqM02,6,10,150,10,57,3tpq
3tt9A00,1,25,10,10,233,3tt9
3tufB00,2,70,70,10,158,3tuf
3tupA02,3,30,70,380,96,3tup
3tvqA00,3,30,530,20,152,3tvq
3txsC01,1,10,287,1060,75,3txs
3u0vA00,3,40,50,1820,222,3u0v
3u13A02,1,10,40,40,55,3u13
3u28C00,2,40,10,230,92,3u28
3u3pA01,2,10,50,10,83,3u3p
3u43B00,3,90,540,10,132,3u43
3u4zA00,2,40,50,140,109,3u4z
3u60E02,1,10,8,60,59,3u60
3u61D03,1,20,272,10,91,3u61
3u62A02,3,40,50,720,128,3u62
3u64A00,1,25,40,920,271,3u64
3u75A01,2,115,10,20,335,3u75
3u9sE04,3,30,700,40,125,3u9s
3ub8A00,3,30,450,20,157,3ub8
3ubrA02,1,20,140,10,143,3ubr
3ucqA01,1,10,1740,10,95,3ucq
3udcA02,2,30,30,60,50,3udc
3udcA03,3,30,70,100,88,3udc
3ufbA01,1,20,1260,30,159,3ufb
3ugoA00,1,20,120,1810,180,3ugo
3uh0A02,3,40,50,800,124,3uh0
3uitA02,1,20,1270,460,130,3uit
3unbG00,3,60,20,10,243,3unb
3uoaB01,3,40,50,1460,228,3uoa
3uomA02,3,40,30,10,102,3uom
3upvA00,1,25,40,10,125,3upv
3us3A01,3,40,30,10,126,3us3
3uswA03,1,10,220,30,90,3usw
3ut4A00,1,25,40,750,128,3ut4
3uulA00,1,20,58,60,115,3uul
3uxfA02,2,60,40,740,166,3uxf
3uzoA01,3,30,470,10,155,3uzo
3uzuA02,1,10,8,100,69,3uzu
3v3tA02,3,30,1330,150,95,3v3t
3v69B00,3,30,1370,10,112,3v69
3v6zE00,1,10,4090,10,148,3v6z
3v7dD01,1,20,1280,50,100,3v7d
3v7nA01,3,90,1380,10,95,3v7n
3v7oA00,1,20,120,1160,126,3v7o
3va7A05,3,30,1360,40,100,3va7
3va7A06,0,0,0,0,0,3va7
3vajB02,3,30,70,330,56,3vaj
3vaxA02,3,90,1150,10,95,3vax
3vayA02,1,20,120,1600,87,3vay
3vb0A01,3,10,180,10,129,3vb0
3vb8B00,2,60,40,2930,151,3vb8
3vbaA00,3,20,19,10,169,3vba
3veaA01,1,20,1270,380,89,3vea
3veaA02,1,10,1220,10,52,3vea
3vgjA02,1,10,240,10,134,3vgj
3vhlA02,1,20,58,740,120,3vhl
3vhoA00,2,60,120,180,256,3vho
3vhxF00,2,60,40,4330,102,3vhx
3vk5B00,3,20,20,390,252,3vk5
3vk8A02,1,10,8,50,152,3vk8
3vkgA03,3,20,180,20,100,3vkg
3vkhB07,3,40,50,300,189,3vkh
3vkwA01,3,30,450,420,150,3vkw
3vliA04,1,10,420,10,129,3vli
3vmnA02,3,20,20,80,380,3vmn
3vmnA03,2,60,40,1180,142,3vmn
3vnxA00,1,20,1260,10,195,3vnx
3vnyA02,3,20,20,80,325,3vny
3volA00,3,30,450,20,138,3vol
3vpdA03,3,30,470,20,109,3vpd
3vpzA02,3,40,367,20,200,3vpz
3vq2C00,2,60,40,770,135,3vq2
3vrdA01,1,10,760,10,78,3vrd
3vseA01,2,30,130,10,69,3vse
3vsfC01,2,115,10,20,342,3vsf
3vsjD00,3,40,830,10,299,3vsj
3vskA02,1,10,10,1230,140,3vsk
3vsmA01,1,50,10,100,347,3vsm
3vsmA03,2,60,40,4340,94,3vsm
3vsvA02,2,60,40,1180,128,3vsv
3vtoQ02,6,20,170,10,54,3vto
3vu1A02,2,40,128,390,87,3vu1
3vu1A04,2,60,40,3030,132,3vu1
3vuoA03,2,60,120,200,205,3vuo
3vvaA00,1,20,1260,140,266,3vva
3vw4A01,1,10,340,50,92,3vw4
3vynB01,2,60,40,3780,89,3vyn
3vyqA00,3,30,890,10,63,3vyq
3vzaA00,3,30,457,50,98,3vza
3vzbB01,3,40,50,10330,143,3vzb
3w0lB03,3,40,50,12620,134,3w0l
3w4rA02,3,10,50,10,78,3w4r
3w5mA01,2,60,40,10,109,3w5m
3w5mA05,1,50,10,10,337,3w5m
3w5nA03,2,60,120,260,167,3w5n
3w6bB00,1,10,530,10,153,3w6b
3w6vA00,1,10,10,60,111,3w6v
3w81A02,3,20,20,80,354,3w81
3w8hB00,1,10,12,70,66,3w8h
3w9iA04,3,30,2090,10,96,3w9i
3w9iA06,3,30,70,1430,102,3w9i
3wa1A01,2,80,10,50,160,3wa1
3wa5B00,2,60,120,1690,124,3wa5
3wa6A00,3,40,50,1820,466,3wa6
3wajA04,2,60,40,3390,88,3waj
3waqA00,1,20,120,50,134,3waq
3wbjA03,3,40,50,10050,109,3wbj
3wctD00,1,10,490,10,147,3wct
3wd6A02,1,20,1050,10,118,3wd6
3wdoA01,1,20,1250,20,392,3wdo
3wdpP00,3,20,20,80,472,3wdp
3wdvB00,2,60,120,200,297,3wdv
3webA00,2,60,40,770,132,3web
3wg9A02,3,40,50,720,140,3wg9
3whpA01,1,10,1240,10,79,3whp
3wicA02,3,40,50,720,183,3wic
3winC00,2,80,10,50,141,3win
3winE03,2,60,120,1090,110,3win
3wirA01,2,70,98,40,255,3wir
3wisA00,3,40,50,1950,180,3wis
3wlaA00,3,40,50,1820,329,3wla
3wltA02,3,40,50,1700,186,3wlt
3wlwA02,2,10,220,10,112,3wlw
3wlwA04,2,10,220,10,54,3wlw
3wmqA00,2,60,40,2080,94,3wmq
3wmsA04,2,60,40,10,102,3wms
3wn5B02,2,60,40,10,106,3wn5
3wnzA02,3,30,1490,20,92,3wnz
3wnzA03,3,30,470,20,144,3wnz
3wnzA04,3,90,1170,60,96,3wnz
3woyA00,1,25,10,10,246,3woy
3wqbA02,2,60,120,260,166,3wqb
3wrbB02,1,10,700,10,107,3wrb
3wstA04,3,40,50,150,131,3wst
3wurA00,1,20,1420,60,162,3wur
3wutG00,1,20,5,1180,55,3wut
3wuyA00,3,60,110,10,287,3wuy
3wwtA00,1,10,532,10,123,3wwt
3wx4A00,3,30,70,2770,98,3wx4
3wxyA02,3,40,47,10,154,3wxy
3wy8A01,2,40,10,10,113,3wy8
3wz2B00,3,40,50,10900,228,3wz2
3x0uB01,1,20,190,10,243,3x0u
3x1lB02,3,30,1040,70,63,3x1l
3x1lB03,2,60,40,4350,105,3x1l
3x3eB02,3,30,70,360,107,3x3e
3ygsP00,1,10,533,10,97,3ygs
3zc0D00,1,20,58,2140,187,3zc0
3zcoA00,1,10,10,2450,127,3zco
3zdbA02,1,10,150,20,89,3zdb
3zdmB00,1,20,5,420,50,3zdm
3zfnA02,2,30,140,40,57,3zfn
3zgzD04,2,20,28,290,62,3zgz
3zh9B03,1,20,272,10,126,3zh9
3zheA02,1,25,40,760,207,3zhe
3zhiA00,1,10,260,40,73,3zhi
3zihB00,3,30,110,150,80,3zih
3zj0A00,3,40,630,30,202,3zj0
3zl8A01,3,40,1390,10,62,3zl8
3zmkB02,1,20,1050,10,140,3zmk
3zmrA01,2,60,40,10,85,3zmr
3zo7B00,3,30,70,1060,94,3zo7
3zoqC00,6,20,250,30,53,3zoq
3zpjA00,1,25,40,10,356,3zpj
3zppA00,2,160,20,10,421,3zpp
3zqsA01,3,10,110,10,88,3zqs
3zrgA00,1,10,10,2470,66,3zrg
3zrhA01,1,25,40,560,96,3zrh
3zs6A02,3,90,76,10,122,3zs6
3zscA00,2,160,20,10,329,3zsc
3zssA02,1,20,58,80,79,3zss
3zsuA00,1,20,120,290,118,3zsu
3ztdF01,2,60,40,780,90,3ztd
3zuiA00,2,40,128,20,146,3zui
3zuxA00,1,20,1530,20,308,3zux
3zvhA01,3,30,390,10,163,3zvh
3zvqA00,1,10,530,10,70,3zvq
3zwcA03,1,10,1040,50,238,3zwc
3zx1A02,2,60,40,420,161,3zx1
3zx4A02,3,30,980,20,87,3zx4
3zxaC02,2,60,40,3420,106,3zxa
3zxsA03,1,10,579,10,121,3zxs
3zxsA04,1,10,10,1710,70,3zxs
3zxuB01,3,40,50,12050,163,3zxu
3zy2A02,3,40,50,11350,166,3zy2
3zypA00,2,60,120,200,217,3zyp
3zytA00,3,40,710,10,372,3zyt
3zywA01,3,40,30,10,97,3zyw
3zyyX03,3,10,20,880,87,3zyy
3zzoA00,3,30,70,2800,93,3zzo
4a0tA01,6,20,80,10,61,4a0t
4a0tA03,2,60,320,30,90,4a0t
4a12B01,1,10,10,10,66,4a12
4a15A02,1,10,30,20,81,4a15
4a15A03,1,10,275,40,140,4a15
4a17S00,2,30,30,30,126,4a17
4a17T00,2,30,170,20,61,4a17
4a18H00,2,40,10,190,107,4a18
4a18L02,6,20,340,10,71,4a18
4a18O00,3,30,390,110,134,4a18
4a18Q01,1,10,10,1760,69,4a18
4a2qA01,1,10,533,10,93,4a2q
4a2qA02,1,10,533,10,93,4a2q
4a35A02,3,20,20,120,307,4a35
4a37A02,3,40,630,10,262,4a37
4a47A00,3,30,70,100,63,4a47
4a4aA02,3,30,379,10,130,4a4a
4a4aA03,3,20,20,80,331,4a4a
4a4aA04,1,20,120,670,290,4a4a
4a4kA02,2,30,30,1160,133,4a4k
4a53A01,2,30,30,100,62,4a53
4a56A00,1,20,58,1630,93,4a56
4a57A02,3,30,420,540,366,4a57
4a5uA00,3,90,70,100,148,4a5u
4a5wB04,2,10,70,10,63,4a5w
4a64C03,1,20,1310,10,100,4a64
4a7kA02,2,60,120,990,301,4a7k
4a97A01,2,70,170,10,190,4a97
4abmA00,1,10,287,1060,79,4abm
4ac1X01,3,20,20,80,264,4ac1
4adnA01,1,20,1280,250,85,4adn
4aeeA01,2,60,40,10,117,4aee
4aeeA04,3,90,400,10,79,4aee
4aefA01,2,60,40,10,103,4aef
4aefA02,2,60,40,10,95,4aef
4aefA04,2,60,40,1180,62,4aef
4aeqA02,0,0,0,0,0,4aeq
4afiB00,3,30,450,50,152,4afi
4agrB00,2,60,120,200,144,4agr
4aidA02,1,10,10,400,82,4aid
4aieA03,2,60,40,1180,72,4aie
4aivA00,2,102,10,10,113,4aiv
4aj9A02,1,20,1370,20,98,4aj9
4ajwA03,1,25,40,70,101,4ajw
4ak1A01,2,60,40,2710,95,4ak1
4ak1A04,2,60,40,10,91,4ak1
4akgA02,1,20,140,100,168,4akg
4akgA04,1,20,58,1120,156,4akg
4akgA06,1,10,8,710,107,4akg
4akgA08,1,10,472,130,156,4akg
4akgA10,1,20,920,30,189,4akg
4akgA16,1,10,8,720,165,4akg
4akrA01,3,30,1140,60,106,4akr
4akrA02,3,90,1150,210,147,4akr
4amwA01,2,60,40,1760,318,4amw
4amwA04,2,60,40,1180,148,4amw
4annA00,1,10,510,10,176,4ann
4aolB03,3,50,7,10,136,4aol
4ap2B02,1,20,1310,10,122,4ap2
4ap5A01,3,40,50,11340,200,4ap5
4ap5A02,3,40,50,11350,172,4ap5
4apoB00,1,25,40,10,154,4apo
4apxB01,2,60,40,3430,120,4apx
4aq1A03,2,60,40,3440,115,4aq1
4aqgA02,1,20,58,1110,110,4aqg
4aqnA02,1,10,530,40,193,4aqn
4aqrD00,1,20,5,170,57,4aqr
4ar0A00,0,0,0,0,0,4ar0
4arfA01,3,40,30,160,129,4arf
4arfA02,1,10,390,20,142,4arf
4arfA03,3,30,980,50,109,4arf
4as4A01,3,30,540,10,144,4as4
4asmB00,2,60,120,200,357,4asm
4atgA00,1,25,40,770,195,4atg
4auiA00,2,40,160,10,308,4aui
4aukA01,3,30,70,2810,79,4auk
4aw9A00,3,40,50,1460,263,4aw9
4axzA00,1,10,3160,10,218,4axz
4aybL00,3,30,1360,10,91,4ayb
4ayoA00,1,50,10,10,434,4ayo
4az3B00,3,40,50,12670,155,4az3
4az6A02,1,20,1270,90,68,4az6
4azzA00,2,60,120,560,165,4azz
4b0bB00,3,10,129,10,169,4b0b
4b0zA00,1,25,40,990,227,4b0z
4b15A00,3,20,20,80,266,4b15
4b28A01,3,40,350,10,199,4b28
4b28A02,3,90,230,10,238,4b28
4b45A02,3,30,1330,20,118,4b45
4b4cA02,1,10,10,60,111,4b4c
4b56A02,3,40,720,10,413,4b56
4b7hA01,4,10,91,20,63,4b7h
4b7oA01,2,170,130,10,111,4b7o
4b86B00,1,20,5,170,51,4b86
4b8tA00,3,30,1370,10,106,4b8t
4b94A00,1,25,40,10,141,4b94
4b96A00,2,60,40,710,151,4b96
4b9bA02,3,40,640,10,280,4b9b
4b9gA00,2,60,40,3480,146,4b9g
4ba0A04,2,60,40,1180,149,4ba0
4baxA01,3,10,20,70,90,4bax
4bcaA05,3,30,300,330,108,4bca
4bcuA00,2,60,120,20,188,4bcu
4bdxA00,2,10,25,10,83,4bdx
4be3A00,2,60,120,200,312,4be3
4bemJ00,1,20,120,610,181,4bem
4beqA02,3,20,20,10,217,4beq
4bfcA00,3,40,50,2000,193,4bfc
4bfiB02,2,60,40,10,90,4bfi
4bg7A00,2,30,31,10,98,4bg7
4bgdA06,2,60,40,150,113,4bgd
4bgdA07,3,40,50,300,229,4bgd
4bgdA08,3,40,50,300,203,4bgd
4bgoA00,1,20,1420,20,251,4bgo
4bhtA02,3,40,50,10860,136,4bht
4bjjA00,3,30,200,160,106,4bjj
4bjqA00,1,10,150,770,78,4bjq
4bjuA03,3,30,310,50,91,4bju
4bk4A03,2,10,50,10,66,4bk4
4bkmA02,3,40,50,1000,134,4bkm
4bmdA01,3,40,50,10190,89,4bmd
4boeA00,2,40,128,20,154,4boe
4bosA00,3,90,70,80,164,4bos
4bouA00,3,90,70,80,141,4bou
4bp9A02,2,130,10,120,345,4bp9
4bq6A01,2,60,40,10,101,4bq6
4bqdB00,4,10,410,10,65,4bqd
4bs9A04,3,30,40,250,90,4bs9
4bszA02,0,0,0,0,0,4bsz
4bszB00,1,25,40,20,150,4bsz
4bvqA03,3,30,1330,160,110,4bvq
4bvxA02,1,20,1050,10,105,4bvx
4bwcA01,2,10,70,60,53,4bwc
4bwhA00,3,20,120,10,88,4bwh
4bwsF00,3,30,1490,40,67,4bws
4bwzA00,1,20,1530,20,384,4bwz
4bx8A04,1,25,40,850,92,4bx8
4bx9C00,1,10,150,780,95,4bx9
4bxjB01,3,40,80,10,156,4bxj
4bxoA02,1,10,150,20,67,4bxo
4bxoB01,3,40,50,10130,131,4bxo
4bxpA00,2,60,450,20,170,4bxp
4bxuA00,1,10,10,10,69,4bxu
4c00A04,2,40,160,50,314,4c00
4c0aA02,1,10,1000,11,118,4c0a
4c0sB03,2,40,30,10,108,4c0s
4c0xA00,3,40,50,360,200,4c0x
4c12A01,3,40,1390,10,98,4c12
4c1bA02,3,40,50,12700,103,4c1b
4c1bB01,3,40,50,12690,65,4c1b
4c1nA01,1,10,15,40,57,4c1n
4c20A02,3,40,275,10,165,4c20
4c23B01,3,30,420,40,234,4c23
4c2mA06,1,10,132,30,164,4c2m
4c2mB04,3,90,1110,10,182,4c2m
4c5wA02,3,60,130,10,287,4c5w
4c6sA00,3,40,50,10140,142,4c6s
4c79B00,1,10,2000,10,119,4c79
4c91A01,3,30,379,10,165,4c91
4c91A03,1,20,58,2150,179,4c91
4c91A04,2,60,120,1620,189,4c91
4ca9A00,2,60,120,340,98,4ca9
4ccdA02,3,20,20,70,176,4ccd
4ccdA03,2,60,120,560,200,4ccd
4ccjA02,1,10,10,1500,64,4ccj
4ccsA02,3,40,50,1400,122,4ccs
4ccvA00,3,10,450,10,115,4ccv
4cd8A00,3,20,20,80,313,4cd8
4ce7B00,1,50,10,10,348,4ce7
4cfsA02,1,10,210,20,70,4cfs
4cgkA02,3,90,1720,10,102,4cgk
4cgyA01,3,40,50,140,176,4cgy
4chdA00,3,30,70,3510,135,4chd
4ci8A02,2,130,10,10,313,4ci8
4cisA01,3,20,190,10,132,4cis
4cj0A01,2,60,40,10,95,4cj0
4ckmB00,2,170,210,20,144,4ckm
4clcA00,3,30,450,150,169,4clc
4cm2A02,3,30,70,1230,185,4cm2
4cogA00,3,50,30,50,207,4cog
4cpgA00,1,20,5,420,69,4cpg
4cqiA00,1,20,58,90,107,4cqi
4crwA00,1,25,40,180,226,4crw
4csbA00,2,40,128,480,113,4csb
4ct7B00,1,25,10,10,269,4ct7
4cu4A01,2,170,130,10,141,4cu4
4cu5A00,3,40,50,12090,85,4cu5
4cu7A02,2,60,40,10,121,4cu7
4cu9A00,2,60,120,260,173,4cu9
4cvuA01,2,60,120,260,199,4cvu
